Stretch,Stress_P11
3.166666667,0.921004413
3.25,0.943679505
3.333333333,0.966401416
3.416666667,0.989246539
3.5,1.012294281
3.416666667,0.96764316
3.333333333,0.92473679
3.25,0.883496947
3.166666667,0.843844001
3.083333333,0.805696874
3,0.768972974
2.916666667,0.733588119
2.833333333,0.699456434
2.75,0.666490208
2.666666667,0.634599692
2.583333333,0.60369282
2.5,0.573674806
2.416666667,0.544447601
2.333333333,0.515909131
2.25,0.487952265
2.166666667,0.460463412
2.083333333,0.433320626
2,0.406391041
1.916666667,0.379527404
1.833333333,0.35256335
1.75,0.325306936
1.666666667,0.297531684
1.583333333,0.268964041
1.5,0.239265544
1.416666667,0.208007043
1.333333333,0.174630659
1.25,0.138392405
1.166666667,0.098273343
1.083333333,0.052837889
1,0
1.085714286,0.054226871
1.171428571,0.10069301
1.257142857,0.141633825
1.342857143,0.178573932
1.428571429,0.212587503
1.514285714,0.244454224
1.6,0.274756093
1.685714286,0.303939407
1.771428571,0.332355511
1.857142857,0.360288245
1.942857143,0.387972787
2.028571429,0.41560884
2.114285714,0.443369982
2.2,0.471410383
2.285714286,0.499869681
2.371428571,0.528876534
2.457142857,0.558551232
2.542857143,0.589007606
2.628571429,0.620354428
2.714285714,0.652696436
2.8,0.686135066
2.885714286,0.720768987
2.971428571,0.75669447
3.057142857,0.794005658
3.142857143,0.83279475
3.228571429,0.873152129
3.314285714,0.915166466
3.4,0.958924789
3.485714286,1.004512546
3.571428571,1.032273382
3.657142857,1.056601446
3.742857143,1.081407157
3.828571429,1.106792754
3.914285714,1.132865314
4,1.159736992
3.914285714,1.104439847
3.828571429,1.051996539
3.742857143,1.002262721
3.657142857,0.955094029
3.571428571,0.910346804
3.485714286,0.867878668
3.4,0.827548979
3.314285714,0.789219177
3.228571429,0.752753035
3.142857143,0.718016825
3.057142857,0.684879404
2.971428571,0.653212231
2.885714286,0.622889298
2.8,0.593786985
2.714285714,0.565783823
2.628571429,0.53876014
2.542857143,0.512597579
2.457142857,0.487178442
2.371428571,0.462384829
2.285714286,0.438097494
2.2,0.414194354
2.114285714,0.39054852
2.028571429,0.36702571
1.942857143,0.343480799
1.857142857,0.3197532
1.771428571,0.295660607
1.685714286,0.270990384
1.6,0.245487574
1.514285714,0.218837868
1.428571429,0.190642994
1.342857143,0.160384336
1.257142857,0.12736787
1.171428571,0.090638518
1.085714286,0.048842726
1,0
1.0875,0.049777072
1.175,0.09225895
1.2625,0.129528617
1.35,0.163000215
1.4375,0.193666147
1.525,0.222244436
1.6125,0.249269901
1.7,0.275152394
1.7875,0.300215061
1.875,0.324720108
1.9625,0.348886535
2.05,0.372902592
2.1375,0.396934672
2.225,0.421133765
2.3125,0.445640203
2.4,0.470587183
2.4875,0.496103412
2.575,0.522315103
2.6625,0.549347484
2.75,0.577325941
2.8375,0.606376884
2.925,0.636628385
3.0125,0.668210652
3.1,0.70125636
3.1875,0.735900864
3.275,0.772282318
3.3625,0.810541699
3.45,0.850822753
3.5375,0.893271847
3.625,0.938037734
3.7125,0.985271216
3.8,1.035124682
3.8875,1.087751524
3.975,1.143305394
4.0625,1.179901856
4.15,1.209041677
4.2375,1.239364801
4.325,1.271012844
4.4125,1.304133973
4.5,1.338883094
4.4125,1.266689594
4.325,1.199142927
4.2375,1.135984483
4.15,1.076953643
4.0625,1.021790941
3.975,0.970240632
3.8875,0.922052687
3.8,0.876984316
3.7125,0.834801061
3.625,0.795277542
3.5375,0.758197914
3.45,0.723356079
3.3625,0.690555718
3.275,0.659610167
3.1875,0.630342166
3.1,0.602583514
3.0125,0.576174635
2.925,0.550964062
2.8375,0.526807851
2.75,0.503568907
2.6625,0.481116221
2.575,0.459323989
2.4875,0.438070593
2.4,0.417237398
2.3125,0.39670731
2.225,0.376363021
2.1375,0.356084834
2.05,0.33574791
1.9625,0.315218742
1.875,0.294350524
1.7875,0.272976988
1.7,0.250904036
1.6125,0.227898143
1.525,0.203669979
1.4375,0.177850767
1.35,0.149957347
1.2625,0.119339256
1.175,0.085096216
1.0875,0.045945409
1,0
1.088888889,0.046613895
1.177777778,0.08625067
1.266666667,0.120871113
1.355555556,0.151801447
1.444444444,0.179968449
1.533333333,0.206039446
1.622222222,0.230508837
1.711111111,0.253753336
1.8,0.27606828
1.888888889,0.297692109
1.977777778,0.318823279
2.066666667,0.339632195
2.155555556,0.360269818
2.244444444,0.380873988
2.333333333,0.401574161
2.422222222,0.422495028
2.511111111,0.443759335
2.6,0.465490106
2.688888889,0.487812452
2.777777778,0.510855046
2.866666667,0.534751365
2.955555556,0.559640742
3.044444444,0.585669271
3.133333333,0.612990604
3.222222222,0.641766642
3.311111111,0.672168139
3.4,0.70437523
3.488888889,0.738577861
3.577777778,0.774976119
3.666666667,0.813780452
3.755555556,0.855211728
3.844444444,0.899501116
3.933333333,0.946889732
4.022222222,0.997627999
4.111111111,1.051974652
4.2,1.110195318
4.288888889,1.172560597
4.377777778,1.239343564
4.466666667,1.31081662
4.555555556,1.361864472
4.644444444,1.400242672
4.733333333,1.440759834
4.822222222,1.483605847
4.911111111,1.528978666
5,1.577084486
4.911111111,1.478209597
4.822222222,1.386885358
4.733333333,1.302672413
4.644444444,1.225115679
4.555555556,1.153755023
4.466666667,1.088133872
4.377777778,1.027805898
4.288888889,0.97234001
4.2,0.921323883
4.111111111,0.874366272
4.022222222,0.831098353
3.933333333,0.791174283
3.844444444,0.754271169
3.755555556,0.720088594
3.666666667,0.688347832
3.577777778,0.658790836
3.488888889,0.631179092
3.4,0.605292387
3.311111111,0.580927538
3.222222222,0.557897109
3.133333333,0.536028129
3.044444444,0.515160829
2.955555556,0.495147392
2.866666667,0.475850711
2.777777778,0.457143146
2.688888889,0.438905256
2.6,0.421024491
2.511111111,0.403393798
2.422222222,0.385910107
2.333333333,0.368472636
2.244444444,0.350980927
2.155555556,0.333332522
2.066666667,0.315420114
1.977777778,0.297127969
1.888888889,0.278327318
1.8,0.258870271
1.711111111,0.238581613
1.622222222,0.217247463
1.533333333,0.194599289
1.444444444,0.170290824
1.355555556,0.143863939
1.266666667,0.114696865
1.177777778,0.081923349
1.088888889,0.044302329
1,0
1.09,0.044809206
1.18,0.08279561
1.27,0.115849365
1.36,0.145244369
1.45,0.17186672
1.54,0.196350622
1.63,0.219162315
1.72,0.240653631
1.81,0.261097172
1.9,0.280710039
1.99,0.299670228
2.08,0.318128233
2.17,0.336215442
2.26,0.354050346
2.35,0.371743252
2.44,0.389399941
2.53,0.407124581
2.62,0.425022123
2.71,0.443200315
2.8,0.461771467
2.89,0.480854021
2.98,0.50057401
3.07,0.521066438
3.16,0.542476619
3.25,0.564961497
3.34,0.58869097
3.43,0.613849222
3.52,0.640636079
3.61,0.669268369
3.7,0.699981287
3.79,0.733029738
3.88,0.768689622
3.97,0.807259001
4.06,0.849059097
4.15,0.894435002
4.24,0.943756006
4.33,0.997415377
4.42,1.05582942
4.51,1.11943561
4.6,1.188689548
4.69,1.264060492
4.78,1.346025185
4.87,1.43505973
4.96,1.531629298
5.05,1.605425248
5.14,1.658914778
5.23,1.715790575
5.32,1.776298808
5.41,1.84069515
5.5,1.909244951
5.41,1.768684588
5.32,1.640403816
5.23,1.523693346
5.14,1.417776479
5.05,1.321842586
4.96,1.235074104
4.87,1.15666733
4.78,1.08584763
4.69,1.021879889
4.6,0.96407506
4.51,0.911793636
4.42,0.864446775
4.33,0.821495713
4.24,0.782449975
4.15,0.746864798
4.06,0.714338082
3.97,0.684507106
3.88,0.657045184
3.79,0.631658373
3.7,0.60808232
3.61,0.586079296
3.52,0.565435429
3.43,0.545958166
3.34,0.527473935
3.25,0.509826018
3.16,0.492872595
3.07,0.476484962
2.98,0.460545865
2.89,0.444947963
2.8,0.429592351
2.71,0.414387135
2.62,0.399246019
2.53,0.384086851
2.44,0.368830085
2.35,0.353397088
2.26,0.337708212
2.17,0.321680526
2.08,0.305225031
1.99,0.288243179
1.9,0.270622363
1.81,0.252229953
1.72,0.232905218
1.63,0.212448133
1.54,0.190603545
1.45,0.167038243
1.36,0.141306976
1.27,0.112800752
1.18,0.080665942
1.09,0.043673539
1,0
1.090909091,0.044076881
1.181818182,0.081358266
1.272727273,0.113712815
1.363636364,0.142395652
1.454545455,0.168276041
1.545454545,0.191972624
1.636363636,0.213936809
1.727272727,0.234505887
1.818181818,0.253937858
1.909090909,0.272434875
2,0.290159398
2.090909091,0.307245597
2.181818182,0.323807578
2.272727273,0.339945443
2.363636364,0.355749878
2.454545455,0.3713057
2.545454545,0.386694694
2.636363636,0.401997929
2.727272727,0.417297745
2.818181818,0.432679495
2.909090909,0.448233139
3,0.464054764
3.090909091,0.480248068
3.181818182,0.49692587
3.272727273,0.514211668
3.363636364,0.532241294
3.454545455,0.551164685
3.545454545,0.571147806
3.636363636,0.592374753
3.727272727,0.615050049
3.818181818,0.639401161
3.909090909,0.665681243
4,0.694172109
4.090909091,0.725187419
4.181818182,0.759076051
4.272727273,0.796225589
4.363636364,0.837065836
4.454545455,0.882072199
4.545454545,0.931768748
4.636363636,0.986730653
4.727272727,1.047585626
4.818181818,1.115013892
4.909090909,1.189746081
5,1.272558315
5.090909091,1.364263667
5.181818182,1.465699081
5.272727273,1.577706834
5.363636364,1.701109741
5.454545455,1.836679557
5.545454545,1.945531588
5.636363636,2.021639677
5.727272727,2.102711387
5.818181818,2.189056759
5.909090909,2.280996736
6,2.378863346
5.909090909,2.173773106
5.818181818,1.988764503
5.727272727,1.822762869
5.636363636,1.674455785
5.545454545,1.542396056
5.454545455,1.425085201
5.363636364,1.321037043
5.272727273,1.228823032
5.181818182,1.147102047
5.090909091,1.074637729
5,1.010306329
4.909090909,0.953097687
4.818181818,0.902111524
4.727272727,0.85655076
4.636363636,0.815713147
4.545454545,0.778982166
4.454545455,0.745817825
4.363636364,0.715747782
4.272727273,0.688359064
4.181818182,0.663290492
4.090909091,0.640225903
4,0.618888126
3.909090909,0.599033709
3.818181818,0.580448318
3.727272727,0.562942753
3.636363636,0.546349506
3.545454545,0.530519783
3.454545455,0.515320946
3.363636364,0.500634286
3.272727273,0.486353102
3.181818182,0.472380997
3.090909091,0.458630392
3,0.44502117
2.909090909,0.431479441
2.818181818,0.417936379
2.727272727,0.404327092
2.636363636,0.390589487
2.545454545,0.376663079
2.454545455,0.362487705
2.363636364,0.348002057
2.272727273,0.333141968
2.181818182,0.317838329
2.090909091,0.302014488
2,0.285582914
1.909090909,0.268440828
1.818181818,0.250464345
1.727272727,0.231500468
1.636363636,0.211355936
1.545454545,0.189781349
1.454545455,0.166448099
1.363636364,0.140914058
1.272727273,0.112571229
1.181818182,0.080563589
1.090909091,0.043653936
1,0
1.091666667,0.043986277
1.183333333,0.081133109
1.275,0.113320256
1.366666667,0.141806507
1.458333333,0.167460718
1.55,0.190898723
1.641666667,0.212567574
1.733333333,0.232799061
1.825,0.251844721
1.916666667,0.269899329
2.008333333,0.287117032
2.1,0.303622672
2.191666667,0.319519902
2.283333333,0.334897118
2.375,0.349831886
2.466666667,0.364394323
2.558333333,0.378649727
2.65,0.392660696
2.741666667,0.406488874
2.833333333,0.420196443
2.925,0.433847451
3.016666667,0.447509034
3.108333333,0.461252601
3.2,0.475155011
3.291666667,0.489299799
3.383333333,0.503778484
3.475,0.518692005
3.566666667,0.53415232
3.658333333,0.550284222
3.75,0.567227413
3.841666667,0.5851389
3.933333333,0.604195769
4.025,0.624598396
4.116666667,0.646574184
4.208333333,0.670381879
4.3,0.696316558
4.391666667,0.724715343
4.483333333,0.755963911
4.575,0.790503813
4.666666667,0.828840609
4.758333333,0.871552721
4.85,0.919300832
4.941666667,0.9728375
5.033333333,1.033016473
5.125,1.100800908
5.216666667,1.177269391
5.308333333,1.26361821
5.4,1.361157913
5.491666667,1.471301627
5.583333333,1.595542223
5.675,1.735415077
5.766666667,1.892443266
5.858333333,2.068062662
5.95,2.263525967
6.041666667,2.425793157
6.133333333,2.533842029
6.225,2.648798809
6.316666667,2.771044775
6.408333333,2.900973498
6.5,3.038991025
6.408333333,2.734718461
6.316666667,2.463589719
6.225,2.224146137
6.133333333,2.014166495
6.041666667,1.830980719
5.95,1.671727143
5.858333333,1.533545553
5.766666667,1.41370958
5.675,1.309707837
5.583333333,1.219285269
5.491666667,1.140455813
5.4,1.071495857
5.308333333,1.010926045
5.216666667,0.957486921
5.125,0.910112284
5.033333333,0.867902726
4.941666667,0.83010084
4.85,0.796068885
4.758333333,0.76526919
4.666666667,0.73724732
4.575,0.711617828
4.483333333,0.688052324
4.391666667,0.666269585
4.3,0.646027397
4.208333333,0.627115863
4.116666667,0.609351935
4.025,0.592574944
3.933333333,0.576642953
3.841666667,0.561429781
3.75,0.546822559
3.658333333,0.532719726
3.566666667,0.519029369
3.475,0.505667836
3.383333333,0.492558563
3.291666667,0.479631069
3.2,0.466820078
3.108333333,0.454064723
3.016666667,0.441307818
2.925,0.428495149
2.833333333,0.415574772
2.741666667,0.402496281
2.65,0.389210011
2.558333333,0.375666147
2.466666667,0.361813685
2.375,0.347599178
2.283333333,0.332965212
2.191666667,0.317848466
2.1,0.302177243
2.008333333,0.285868232
1.916666667,0.268822202
1.825,0.250918185
1.733333333,0.232005465
1.641666667,0.21189236
1.55,0.19033019
1.458333333,0.166989916
1.366666667,0.141427285
1.275,0.11302953
1.183333333,0.080931473
1.091666667,0.043879188
1,0
1.092307692,0.044159344
1.184615385,0.081411056
1.276923077,0.113659711
1.369230769,0.142177529
1.461538462,0.167840511
1.553846154,0.191268003
1.646153846,0.212908351
1.738461538,0.233093215
1.830769231,0.252073001
1.923076923,0.270040586
2.015384615,0.287147557
2.107692308,0.303515576
2.2,0.319244478
2.292307692,0.334418148
2.384615385,0.349108869
2.476923077,0.363380586
2.569230769,0.377291406
2.661538462,0.390895544
2.753846154,0.404244874
2.846153846,0.417390188
2.938461538,0.430382254
3.030769231,0.443272721
3.123076923,0.456114934
3.215384615,0.468964684
3.307692308,0.481880934
3.4,0.494926556
3.492307692,0.508169091
3.584615385,0.521681591
3.676923077,0.535543548
3.769230769,0.549841962
3.861538462,0.5646726
3.953846154,0.580141479
4.046153846,0.596366662
4.138461538,0.61348042
4.230769231,0.63163188
4.323076923,0.650990255
4.415384615,0.671748813
4.507692308,0.69412974
4.6,0.718390111
4.692307692,0.744829184
4.784615385,0.773797305
4.876923077,0.805706706
4.969230769,0.841044502
5.061538462,0.880388204
5.153846154,0.924423986
5.246153846,0.973967849
5.338461538,1.029989589
5.430769231,1.093639137
5.523076923,1.166274224
5.615384615,1.249487524
5.707692308,1.345130221
5.8,1.455327405
5.892307692,1.582478788
5.984615385,1.729236114
6.076923077,1.898446565
6.169230769,2.093050206
6.261538462,2.315919861
6.353846154,2.569635346
6.446153846,2.856192217
6.538461538,3.099409563
6.630769231,3.250714082
6.723076923,3.411273835
6.815384615,3.581548585
6.907692308,3.762011774
7,3.953150704
