Stretch,Stress_P11
1.227272727,0.0704221
1.454545455,0.127993235
1.681818182,0.178048252
1.909090909,0.223186027
2.136363636,0.264932982
2.363636364,0.304381991
2.590909091,0.342492757
2.818181818,0.380267007
3.045454545,0.4188795
3.272727273,0.459802863
3.5,0.504949606
3.727272727,0.556849955
3.954545455,0.618882346
4.181818182,0.695569349
4.409090909,0.792938353
4.636363636,0.918911858
4.863636364,1.083619224
5.090909091,1.299391947
5.318181818,1.58002274
5.545454545,1.897407289
5.772727273,2.101788782
6,2.340429093
5.772727273,1.850239999
5.545454545,1.481302654
5.318181818,1.210196157
5.090909091,1.012565803
4.863636364,0.867744401
4.636363636,0.759928762
4.409090909,0.677694898
4.181818182,0.613006488
3.954545455,0.560254631
3.727272727,0.515502647
3.5,0.475946385
3.272727273,0.439546558
3.045454545,0.404782831
2.818181818,0.370487977
2.590909091,0.335731095
2.363636364,0.299726819
2.136363636,0.26175105
1.909090909,0.221041168
1.681818182,0.176644699
1.454545455,0.127137856
1.227272727,0.070004432
1,0
1.229166667,0.070523294
1.458333333,0.128016111
1.6875,0.177809462
1.916666667,0.22245141
2.145833333,0.263382295
2.375,0.301567872
2.604166667,0.337785685
2.833333333,0.37277934
3.0625,0.407361
3.291666667,0.442499127
3.520833333,0.479414426
3.75,0.519704747
3.979166667,0.56552393
4.208333333,0.619848394
4.4375,0.686876716
4.666666667,0.772615805
4.895833333,0.885696433
5.125,1.038393423
5.354166667,1.247629488
5.583333333,1.535316485
5.8125,1.926700243
6.041666667,2.388303677
6.270833333,2.676876283
6.5,3.012585956
6.270833333,2.293439938
6.041666667,1.774917115
5.8125,1.414131743
5.583333333,1.164875569
5.354166667,0.990076195
5.125,0.863845756
4.895833333,0.769315751
4.666666667,0.695785089
4.4375,0.636441524
4.208333333,0.586834791
3.979166667,0.54393693
3.75,0.505588138
3.520833333,0.470175215
3.291666667,0.436443893
3.0625,0.403385719
2.833333333,0.370164786
2.604166667,0.336063455
2.375,0.300432985
2.145833333,0.262636311
1.916666667,0.221965502
1.6875,0.177500626
1.458333333,0.127832244
1.229166667,0.070434964
1,0
1.230769231,0.070872723
1.461538462,0.128572285
1.692307692,0.17848067
1.923076923,0.223149672
2.153846154,0.264001852
2.384615385,0.301966961
2.615384615,0.337763217
2.846153846,0.372040283
3.076923077,0.40546307
3.307692308,0.438770246
3.538461538,0.47282533
3.769230769,0.50867375
4,0.547620944
4.230769231,0.591354216
4.461538462,0.642146437
4.692307692,0.703206899
4.923076923,0.779287842
5.153846154,0.877713337
5.384615385,1.010044602
5.615384615,1.194534391
5.846153846,1.459093963
6.076923077,1.843210704
6.307692308,2.394700218
6.538461538,3.073995382
6.769230769,3.475909373
7,3.940424948
