Stretch,Stress_P11
1,0
1.166666667,0.149157149
1.333333333,0.262824201
1.5,0.355522287
1.333333333,0.259006764
1.166666667,0.145539673
1,0
1.25,0.205091392
1.5,0.355522287
1.75,0.470782684
2,0.568279251
1.75,0.453802001
1.5,0.332547578
1.25,0.191685981
1,0
1.25,0.191685981
1.5,0.332547578
1.75,0.453802001
2,0.568279251
2.25,0.654404792
2.5,0.732773981
2.25,0.623466438
2,0.518020332
1.75,0.413006961
1.5,0.302412287
1.25,0.174265547
1,0
1.285714286,0.194420997
1.571428571,0.335106546
1.857142857,0.458262479
2.142857143,0.577962994
2.428571429,0.701009006
2.714285714,0.795632632
3,0.875501964
2.714285714,0.744953938
2.428571429,0.625837669
2.142857143,0.515080405
1.857142857,0.408368049
1.571428571,0.298895044
1.285714286,0.173613613
1,0
1.277777778,0.16968035
1.555555556,0.292521202
1.833333333,0.399472845
2.111111111,0.503119594
2.388888889,0.610036503
2.666666667,0.724379255
2.944444444,0.849104879
3.222222222,0.936119632
3.5,1.012294281
3.222222222,0.87010695
2.944444444,0.745239553
2.666666667,0.634599692
2.388888889,0.534863426
2.111111111,0.442337713
1.833333333,0.35256335
1.555555556,0.259209217
1.277777778,0.150845784
1,0
1.3,0.160528471
1.6,0.274756093
1.9,0.374148352
2.2,0.471410383
2.5,0.573674806
2.8,0.686135066
3.1,0.813209776
3.4,0.958924789
3.7,1.068938316
4,1.159736992
3.7,0.978366737
3.4,0.827548979
3.1,0.70125636
2.8,0.593786985
2.5,0.499802435
2.2,0.414194354
1.9,0.331650633
1.6,0.245487574
1.3,0.144273115
1,0
1.291666667,0.141051865
1.583333333,0.240406562
1.875,0.324720108
2.166666667,0.404975368
2.458333333,0.487526928
2.75,0.577325941
3.041666667,0.679056656
3.333333333,0.797571096
3.625,0.938037734
3.916666667,1.105936676
4.208333333,1.229117006
4.5,1.338883094
4.208333333,1.115861778
3.916666667,0.937756889
3.625,0.795277542
3.333333333,0.680043388
3.041666667,0.584837131
2.75,0.503568907
2.458333333,0.431085305
2.166666667,0.36284445
1.875,0.294350524
1.583333333,0.219974196
1.291666667,0.129897281
1,0
1.307692308,0.135541719
1.615384615,0.228674291
1.923076923,0.305867962
2.230769231,0.377701037
2.538461538,0.45039029
2.846153846,0.529153865
3.153846154,0.619496041
3.461538462,0.727829612
3.769230769,0.861833526
4.076923077,1.030628271
4.384615385,1.244671527
4.692307692,1.421781902
5,1.577084486
4.692307692,1.26607774
4.384615385,1.032268506
4.076923077,0.857307513
3.769230769,0.725181784
3.461538462,0.623039976
3.153846154,0.540980294
2.846153846,0.471485764
2.538461538,0.408798245
2.230769231,0.348278602
1.923076923,0.285627435
1.615384615,0.215555814
1.307692308,0.128547364
1,0
1.3,0.126004083
1.6,0.211720592
1.9,0.280710039
2.2,0.342182867
2.5,0.401202378
2.8,0.461771467
3.1,0.528093694
3.4,0.605292387
3.7,0.699981287
4,0.820816853
4.3,0.97902164
4.6,1.188689548
4.9,1.466389933
5.2,1.696440722
5.5,1.909244951
5.2,1.487228054
4.9,1.181922391
4.6,0.96407506
4.3,0.808069419
4,0.694172109
3.7,0.60808232
3.4,0.539694486
3.1,0.481892097
2.8,0.429592351
2.5,0.379015992
2.2,0.327066068
1.9,0.270622363
1.6,0.205335351
1.3,0.122657656
1,0
1.3125,0.126655049
1.625,0.21127362
1.9375,0.278049991
2.25,0.335945654
2.5625,0.389568128
2.875,0.44237443
3.1875,0.497987076
3.5,0.561012724
3.8125,0.637825468
4.125,0.737539002
4.4375,0.873292733
4.75,1.06379874
5.0625,1.334600157
5.375,1.717375566
5.6875,2.066612135
6,2.378863346
5.6875,1.755784518
5.375,1.333367333
5.0625,1.053710222
4.75,0.86747226
4.4375,0.739957209
4.125,0.648658663
3.8125,0.579324425
3.5,0.522849226
3.1875,0.473246896
2.875,0.426404509
2.5625,0.379291425
2.25,0.329360484
1.9375,0.273881047
1.625,0.208743182
1.3125,0.125364721
1,0
1.305555556,0.123177561
1.611111111,0.205518789
1.916666667,0.269899329
2.222222222,0.324699403
2.527777778,0.373928141
2.833333333,0.420196443
3.138888889,0.465865113
3.444444444,0.51366585
3.75,0.567227413
4.055555556,0.631736775
4.361111111,0.714952561
4.666666667,0.828840609
4.972222222,0.992113882
5.277777778,1.233658821
5.583333333,1.595542223
5.888888889,2.130957757
6.194444444,2.609689052
6.5,3.038991025
6.194444444,2.151004512
5.888888889,1.577436884
5.583333333,1.219285269
5.277777778,0.992377075
4.972222222,0.842253329
4.666666667,0.73724732
4.361111111,0.65936199
4.055555556,0.598066726
3.75,0.546822559
3.444444444,0.501273647
3.138888889,0.458313924
2.833333333,0.415574772
2.527777778,0.371085524
2.222222222,0.322945245
1.916666667,0.268822202
1.611111111,0.204880298
1.305555556,0.12285747
1,0
1.315789474,0.126064207
1.631578947,0.209595621
1.947368421,0.274620437
2.263157895,0.329681869
2.578947368,0.378736948
2.894736842,0.424243975
3.210526316,0.468287255
3.526315789,0.513111903
3.842105263,0.561501043
4.157894737,0.617210196
4.473684211,0.685679949
4.789473684,0.775399502
5.105263158,0.900615704
5.421052632,1.086541439
5.736842105,1.378248644
6.052631579,1.851575899
6.368421053,2.612657587
6.684210526,3.342512483
7,3.953150704
