Stretch,Stress_P11
6,2.378863346
5.848484848,2.048263105
5.696969697,1.771430695
5.545454545,1.542396056
5.393939394,1.354335884
5.242424242,1.200480133
5.090909091,1.074637729
4.939393939,0.971433586
4.787878788,0.886358325
4.636363636,0.815713147
4.484848485,0.756506767
4.333333333,0.706339118
4.181818182,0.663290492
4.03030303,0.625824519
3.878787879,0.5927074
3.727272727,0.562942753
3.575757576,0.535720016
3.424242424,0.510373983
3.272727273,0.486353102
3.121212121,0.463194401
2.96969697,0.440503253
2.818181818,0.417936379
2.666666667,0.3951867
2.515151515,0.371968606
2.363636364,0.348002057
2.212121212,0.322993369
2.060606061,0.296609535
1.909090909,0.268440828
1.757575758,0.237942422
1.606060606,0.204337629
1.454545455,0.166448099
1.303030303,0.122377486
1.151515152,0.068880736
1,0
1.152777778,0.069379033
1.305555556,0.123177561
1.458333333,0.167460718
1.611111111,0.205518789
1.763888889,0.239268766
1.916666667,0.269899329
2.069444444,0.298193149
2.222222222,0.324699403
2.375,0.349831886
2.527777778,0.373928141
2.680555556,0.397287353
2.833333333,0.420196443
2.986111111,0.442949691
3.138888889,0.465865113
3.291666667,0.489299799
3.444444444,0.51366585
3.597222222,0.539448429
3.75,0.567227413
3.902777778,0.597704364
4.055555556,0.631736775
4.208333333,0.670381879
4.361111111,0.714952561
4.513888889,0.767087941
4.666666667,0.828840609
4.819444444,0.902780781
4.972222222,0.992113882
5.125,1.100800908
5.277777778,1.233658821
5.430555556,1.396399668
5.583333333,1.595542223
5.736111111,1.838102996
5.888888889,2.130957757
6.041666667,2.425793157
6.194444444,2.609689052
6.347222222,2.813480917
6.5,3.038991025
6.347222222,2.550354416
6.194444444,2.151004512
6.041666667,1.830980719
5.888888889,1.577436884
5.736111111,1.377399831
5.583333333,1.219285269
5.430555556,1.093481991
5.277777778,0.992377075
5.125,0.910112284
4.972222222,0.842253329
4.819444444,0.785467187
4.666666667,0.73724732
4.513888889,0.695696394
4.361111111,0.65936199
4.208333333,0.627115863
4.055555556,0.598066726
3.902777778,0.571497854
3.75,0.546822559
3.597222222,0.523552311
3.444444444,0.501273647
3.291666667,0.479631069
3.138888889,0.458313924
2.986111111,0.437045729
2.833333333,0.415574772
2.680555556,0.393664915
2.527777778,0.371085524
2.375,0.347599178
2.222222222,0.322945245
2.069444444,0.296816296
1.916666667,0.268822202
1.763888889,0.238432622
1.611111111,0.204880298
1.458333333,0.166989916
1.305555556,0.12285747
1.152777778,0.069208016
1,0
1.153846154,0.069627762
1.307692308,0.123530416
1.461538462,0.167840511
1.615384615,0.205871049
1.769230769,0.23954318
1.923076923,0.270040586
2.076923077,0.298135136
2.230769231,0.324360287
2.384615385,0.349108869
2.538461538,0.372691158
2.692307692,0.395371113
2.846153846,0.417390188
3,0.438983938
3.153846154,0.460394507
3.307692308,0.481880934
3.461538462,0.503728647
3.615384615,0.526259284
3.769230769,0.549841962
3.923076923,0.574907252
4.076923077,0.601965528
4.230769231,0.63163188
4.384615385,0.664660657
4.538461538,0.701993872
4.692307692,0.744829184
4.846153846,0.794715061
5,0.85368251
5.153846154,0.924423986
5.307692308,1.010528936
5.461538462,1.116778872
5.615384615,1.249487524
5.769230769,1.416835239
5.923076923,1.629082115
6.076923077,1.898446565
6.230769231,2.238321098
6.384615385,2.661429934
6.538461538,3.099409563
6.692307692,3.356697457
