Stretch,Stress_P11
1.625,0.253029043
1.5,0.214258304
1.375,0.172012604
1.25,0.124464461
1.125,0.068736188
1,0
1.125,0.068736188
1.25,0.124464461
1.375,0.172012604
1.5,0.214258304
1.625,0.253029043
1.75,0.28955633
1.875,0.324720108
2,0.359187422
2.125,0.39349468
2.25,0.42809831
2.375,0.463406954
2.5,0.499802435
2.625,0.537653658
2.75,0.577325941
2.875,0.619187267
3,0.663612424
3.125,0.710985659
3.25,0.76170221
3.375,0.816168973
3.5,0.874804414
3.625,0.938037734
3.75,1.006307244
3.875,1.080057779
4,1.159736992
4.125,1.200601301
4.25,1.243801448
4.375,1.289749047
4.5,1.338883094
4.375,1.237187014
4.25,1.144748328
4.125,1.060809436
4,0.984615384
3.875,0.915428917
3.75,0.852540989
3.625,0.795277542
3.5,0.743003354
3.375,0.695123674
3.25,0.651084224
3.125,0.610370004
3,0.572503195
2.875,0.537040349
2.75,0.503568907
2.625,0.471702996
2.5,0.441078323
2.375,0.411345839
2.25,0.382163625
2.125,0.353186156
2,0.324049545
1.875,0.294350524
1.75,0.263615353
1.625,0.231252054
1.5,0.196474031
1.375,0.158172649
1.25,0.114694325
1.125,0.063428964
1,0
1.129032258,0.065242411
1.258064516,0.117699611
1.387096774,0.162073522
1.516129032,0.20113187
1.64516129,0.236611628
1.774193548,0.269670629
1.903225806,0.301128937
2.032258065,0.331605382
2.161290323,0.361598708
2.290322581,0.391538016
2.419354839,0.421815459
2.548387097,0.452808306
2.677419355,0.484894441
2.806451613,0.518463673
2.935483871,0.55392632
3.064516129,0.591719955
3.193548387,0.632314859
3.322580645,0.676218516
3.451612903,0.723979268
3.580645161,0.776189157
3.709677419,0.833485778
3.838709677,0.896552843
3.967741935,0.966118974
4.096774194,1.042954059
4.225806452,1.127862321
4.35483871,1.221671141
4.483870968,1.325214591
4.612903226,1.386389341
4.741935484,1.44480134
4.870967742,1.508161838
5,1.577084486
4.870967742,1.43605722
4.741935484,1.310523807
4.612903226,1.19910868
4.483870968,1.10040797
4.35483871,1.013043559
4.225806452,0.935699999
4.096774194,0.867147345
3.967741935,0.80625319
3.838709677,0.751986839
3.709677419,0.703418112
3.580645161,0.659712693
3.451612903,0.620125433
3.322580645,0.583992591
3.193548387,0.550723649
3.064516129,0.519793063
2.935483871,0.490732126
2.806451613,0.463120925
2.677419355,0.436580305
2.548387097,0.410763552
2.419354839,0.385347425
2.290322581,0.36002193
2.161290323,0.334477912
2.032258065,0.308391049
1.903225806,0.281399926
1.774193548,0.253074314
1.64516129,0.222866921
1.516129032,0.190036399
1.387096774,0.153518508
1.258064516,0.111699308
1.129032258,0.061992733
1,0
1.128571429,0.061796586
1.257142857,0.111376116
1.385714286,0.153102093
1.514285714,0.189543729
1.642857143,0.222306256
1.771428571,0.252448978
1.9,0.280710039
2.028571429,0.307634272
2.157142857,0.333649658
2.285714286,0.359115268
2.414285714,0.38435279
2.542857143,0.409668313
2.671428571,0.435368216
2.8,0.461771467
2.928571429,0.48921974
3.057142857,0.518086268
3.185714286,0.548784031
3.314285714,0.581773663
3.442857143,0.617571339
3.571428571,0.656756767
3.7,0.699981287
3.828571429,0.747975918
3.957142857,0.801559039
4.085714286,0.861643067
4.214285714,0.929239242
4.342857143,1.005459153
4.471428571,1.091511189
4.6,1.188689548
4.728571429,1.29835294
4.857142857,1.42188984
4.985714286,1.560667218
5.114285714,1.643297049
5.242857143,1.724206355
5.371428571,1.812603827
5.5,1.909244951
5.371428571,1.712242865
5.242857143,1.539686813
5.114285714,1.38938395
4.985714286,1.25897715
4.857142857,1.146103327
4.728571429,1.048500924
4.6,0.96407506
4.471428571,0.890930438
4.342857143,0.827381546
4.214285714,0.77194802
4.085714286,0.723341196
3.957142857,0.680446126
3.828571429,0.642301937
3.7,0.60808232
3.571428571,0.577077186
3.442857143,0.548675978
3.314285714,0.522352801
3.185714286,0.497653297
3.057142857,0.47418309
2.928571429,0.45159752
2.8,0.429592351
2.671428571,0.407895105
2.542857143,0.386256585
2.414285714,0.364442086
2.285714286,0.342221606
2.157142857,0.31935811
2.028571429,0.295592406
1.9,0.270622363
1.771428571,0.2440727
1.642857143,0.215448853
1.514285714,0.184063198
1.385714286,0.148911546
1.257142857,0.108456053
1.128571429,0.060222105
1,0
1.131578947,0.061466154
1.263157895,0.11049799
1.394736842,0.15152945
1.526315789,0.187140978
1.657894737,0.218923802
1.789473684,0.247911113
1.921052632,0.274808048
2.052631579,0.300121512
2.184210526,0.324237278
2.315789474,0.347468022
2.447368421,0.370084734
2.578947368,0.392338381
2.710526316,0.414475786
2.842105263,0.436752091
2.973684211,0.459441339
3.105263158,0.48284616
3.236842105,0.507307308
3.368421053,0.5332136
3.5,0.561012724
3.631578947,0.591223319
3.763157895,0.62444868
3.894736842,0.66139237
4.026315789,0.702875887
4.157894737,0.749858378
4.289473684,0.803458011
4.421052632,0.864974131
4.552631579,0.935908536
4.684210526,1.017983067
4.815789474,1.113149195
4.947368421,1.223583344
5.078947368,1.351659448
5.210526316,1.499888147
5.342105263,1.670810755
5.473684211,1.866837155
5.605263158,1.995059411
5.736842105,2.111546551
5.868421053,2.239153133
6,2.378863346
5.868421053,2.088580955
5.736842105,1.839379261
5.605263158,1.627524142
5.473684211,1.448630841
5.342105263,1.298178954
5.210526316,1.171852271
5.078947368,1.065731318
4.947368421,0.976377577
4.815789474,0.900846324
4.684210526,0.836657516
4.552631579,0.781745693
4.421052632,0.734402507
4.289473684,0.693219953
4.157894737,0.657038533
4.026315789,0.62490213
3.894736842,0.596019939
3.763157895,0.569735003
3.631578947,0.545498552
3.5,0.522849226
3.368421053,0.501396273
3.236842105,0.48080592
3.105263158,0.460790165
2.973684211,0.441097383
2.842105263,0.421504173
2.710526316,0.401807931
2.578947368,0.381819625
2.447368421,0.361356198
2.315789474,0.340231873
2.184210526,0.318247365
2.052631579,0.295175533
1.921052632,0.270741114
1.789473684,0.244590654
1.657894737,0.216245855
1.526315789,0.185028078
1.394736842,0.149930657
1.263157895,0.109392334
1.131578947,0.06087241
1,0
1.130952381,0.060616327
1.261904762,0.108973005
1.392857143,0.149394467
1.523809524,0.184399696
1.654761905,0.215539182
1.785714286,0.243813923
1.916666667,0.269899329
2.047619048,0.294271615
2.178571429,0.317282634
2.30952381,0.339206161
2.44047619,0.360267745
2.571428571,0.380664818
2.702380952,0.400580935
2.833333333,0.420196443
2.964285714,0.439697067
3.095238095,0.459281369
3.226190476,0.479167806
3.357142857,0.499601952
3.488095238,0.520864381
3.619047619,0.543279722
3.75,0.567227413
3.880952381,0.593154767
4.011904762,0.621593041
4.142857143,0.653177276
4.273809524,0.688670804
4.404761905,0.728995291
4.535714286,0.775267118
4.666666667,0.828840609
4.797619048,0.891357874
4.928571429,0.964803796
5.05952381,1.051562419
5.19047619,1.154467569
5.321428571,1.276835371
5.452380952,1.422459542
5.583333333,1.595542223
5.714285714,1.800525529
5.845238095,2.041785803
5.976190476,2.323160506
6.107142857,2.502282404
6.238095238,2.665807196
6.369047619,2.844323258
6.5,3.038991025
6.369047619,2.614525581
6.238095238,2.256490435
6.107142857,1.959217092
5.976190476,1.714954473
5.845238095,1.515364099
5.714285714,1.352491899
5.583333333,1.219285269
5.452380952,1.109784639
5.321428571,1.019115146
5.19047619,0.943374723
5.05952381,0.879482138
4.928571429,0.82502186
4.797619048,0.778104147
4.666666667,0.73724732
4.535714286,0.701282973
4.404761905,0.669281814
4.273809524,0.640496786
4.142857143,0.614319988
4.011904762,0.590250312
3.880952381,0.567869212
3.75,0.546822559
3.619047619,0.526806976
3.488095238,0.507559467
3.357142857,0.48884939
3.226190476,0.470472097
3.095238095,0.452243696
2.964285714,0.433996496
2.833333333,0.415574772
2.702380952,0.396830498
2.571428571,0.377618669
2.44047619,0.357791762
2.30952381,0.337192706
2.178571429,0.315645467
2.047619048,0.292941845
1.916666667,0.268822202
1.785714286,0.242946336
1.654761905,0.214847838
1.523809524,0.18385988
1.392857143,0.148989536
1.261904762,0.108694873
1.130952381,0.060467664
1,0
1.133333333,0.061436862
1.266666667,0.110279965
1.4,0.151014189
1.533333333,0.186229994
1.666666667,0.217509766
1.8,0.245867417
1.933333333,0.27198141
2.066666667,0.296325312
2.2,0.319244478
2.333333333,0.341003018
2.466666667,0.361813685
2.6,0.381857598
2.733333333,0.401297768
2.866666667,0.420288759
3,0.438983938
3.133333333,0.457541264
3.266666667,0.476128243
3.4,0.494926556
3.533333333,0.514136753
3.666666667,0.533983439
3.8,0.554721363
3.933333333,0.576642953
4.066666667,0.600087963
4.2,0.625456101
4.333333333,0.653223822
4.466666667,0.683966798
4.6,0.718390111
4.733333333,0.757368739
4.866666667,0.802001542
5,0.85368251
5.133333333,0.914193211
5.266666667,0.98581983
5.4,1.071495857
5.533333333,1.174966215
5.666666667,1.300958255
5.8,1.455327405
5.933333333,1.645118146
6.066666667,1.878445307
6.2,2.164063465
6.333333333,2.510474245
6.466666667,2.924461702
6.6,3.199273198
6.733333333,3.429704958
6.866666667,3.680517209
7,3.953150704
