Stretch,Stress_P11
2.018518519,0.468463402
2.111111111,0.503119594
2.203703704,0.538157046
2.296296296,0.573746134
2.388888889,0.610036503
2.481481481,0.647161166
2.574074074,0.685239469
2.666666667,0.724379255
2.759259259,0.76467848
2.851851852,0.80622646
2.944444444,0.849104879
3.037037037,0.88565214
3.12962963,0.910922249
3.222222222,0.936119632
3.314814815,0.961344189
3.407407407,0.986699666
3.5,1.012294281
3.407407407,0.962791044
3.314814815,0.915431141
3.222222222,0.87010695
3.12962963,0.826708692
3.037037037,0.785124351
2.944444444,0.745239553
2.851851852,0.706937416
2.759259259,0.67009834
2.666666667,0.634599692
2.574074074,0.600315353
2.481481481,0.567115055
2.388888889,0.534863426
2.296296296,0.503418639
2.203703704,0.472630488
2.111111111,0.442337713
2.018518519,0.412364248
1.925925926,0.382513975
1.833333333,0.35256335
1.740740741,0.322250961
1.648148148,0.291262549
1.555555556,0.259209217
1.462962963,0.225595123
1.37037037,0.189768539
1.277777778,0.150845784
1.185185185,0.107589428
1.092592593,0.058206452
1,0
1.096774194,0.060602244
1.193548387,0.111716262
1.290322581,0.156340929
1.387096774,0.196440017
1.483870968,0.233352492
1.580645161,0.268025708
1.677419355,0.301153774
1.774193548,0.333262737
1.870967742,0.364764682
1.967741935,0.395993034
2.064516129,0.427226119
2.161290323,0.458703181
2.258064516,0.490635443
2.35483871,0.523213817
2.451612903,0.556614337
2.548387097,0.59100197
2.64516129,0.626533312
2.741935484,0.663358468
2.838709677,0.701622359
2.935483871,0.741465615
3.032258065,0.783025178
3.129032258,0.826434714
3.225806452,0.871824887
3.322580645,0.919323546
3.419354839,0.969055869
3.516129032,1.016785466
3.612903226,1.043991648
3.709677419,1.071741869
3.806451613,1.100180253
3.903225806,1.129458632
4,1.159736992
3.903225806,1.097515655
3.806451613,1.038908418
3.709677419,0.983707483
3.612903226,0.93170534
3.516129032,0.882696002
3.419354839,0.836475962
3.322580645,0.792844905
3.225806452,0.751606221
3.129032258,0.712567337
3.032258065,0.675539878
2.935483871,0.640339676
2.838709677,0.606786626
2.741935484,0.574704349
2.64516129,0.543919664
2.548387097,0.514261792
2.451612903,0.485561245
2.35483871,0.457648283
2.258064516,0.43035082
2.161290323,0.403491568
2.064516129,0.376884151
1.967741935,0.350327773
1.870967742,0.323599833
1.774193548,0.296445565
1.677419355,0.268563264
1.580645161,0.239582831
1.483870968,0.209033902
1.387096774,0.176297363
1.290322581,0.140529444
1.193548387,0.100539027
1.096774194,0.054581838
1,0
1.097222222,0.054811953
1.194444444,0.100933428
1.291666667,0.141051865
1.388888889,0.176928104
1.486111111,0.209763044
1.583333333,0.240406562
1.680555556,0.269481853
1.777777778,0.297462226
1.875,0.324720108
1.972222222,0.351559207
2.069444444,0.37823615
2.166666667,0.404975368
2.263888889,0.431979523
2.361111111,0.459436931
2.458333333,0.487526928
2.555555556,0.516423764
2.652777778,0.546299466
2.75,0.577325941
2.847222222,0.609676513
2.944444444,0.643527031
3.041666667,0.679056656
3.138888889,0.716448389
3.236111111,0.755889385
3.333333333,0.797571096
3.430555556,0.841689239
3.527777778,0.888443611
3.625,0.938037734
3.722222222,0.990678309
3.819444444,1.04657445
3.916666667,1.105936676
4.013888889,1.164174325
4.111111111,1.195952744
4.208333333,1.229117006
4.305555556,1.263857963
4.402777778,1.300376345
4.5,1.338883094
4.402777778,1.25895963
4.305555556,1.184737656
4.208333333,1.115861778
4.111111111,1.051974652
4.013888889,0.992722064
3.916666667,0.937756889
3.819444444,0.886742061
3.722222222,0.839352703
3.625,0.795277542
3.527777778,0.754219765
3.430555556,0.715897408
3.333333333,0.680043388
3.236111111,0.646405264
3.138888889,0.614744762
3.041666667,0.584837131
2.944444444,0.556470338
2.847222222,0.529444125
2.75,0.503568907
2.652777778,0.478664503
2.555555556,0.45455866
2.458333333,0.431085305
2.361111111,0.40808244
2.263888889,0.385389567
2.166666667,0.36284445
2.069444444,0.340278968
1.972222222,0.317513677
1.875,0.294350524
1.777777778,0.270562858
1.680555556,0.245881417
1.583333333,0.219974196
1.486111111,0.192416785
1.388888889,0.162647475
1.291666667,0.129897281
1.194444444,0.093077212
1.097222222,0.05058978
1,0
1.1,0.05190194
1.2,0.095315666
1.3,0.132845694
1.4,0.166183783
1.5,0.196474031
1.6,0.224519419
1.7,0.250904036
1.8,0.27606828
1.9,0.300356724
2,0.324049545
2.1,0.347383742
2.2,0.370567844
2.3,0.393792362
2.4,0.417237398
2.5,0.441078323
2.6,0.465490106
2.7,0.490650701
2.8,0.516743754
2.9,0.543960817
3,0.572503195
3.1,0.602583514
3.2,0.634427072
3.3,0.668272995
3.4,0.70437523
3.5,0.743003354
3.6,0.784443183
3.7,0.828997142
3.8,0.876984316
3.9,0.928740108
4,0.984615384
4.1,1.044974964
4.2,1.110195318
4.3,1.180661269
4.4,1.256761558
4.5,1.338883094
4.6,1.380797759
4.7,1.425303359
4.8,1.472665328
4.9,1.523161911
5,1.577084486
4.9,1.466389933
4.8,1.365183036
4.7,1.272833315
4.6,1.188689548
4.5,1.112097824
4.4,1.04241553
4.3,0.97902164
4.2,0.921323883
4.1,0.868763316
4,0.820816853
3.9,0.776998216
3.8,0.736857732
3.7,0.699981287
3.6,0.665988723
3.5,0.634531874
3.4,0.605292387
3.3,0.577979439
3.2,0.552327435
3.1,0.528093694
3,0.505056183
2.9,0.483011266
2.8,0.461771467
2.7,0.441163212
2.6,0.421024491
2.5,0.401202378
2.4,0.38155032
2.3,0.361925034
2.2,0.342182867
2.1,0.32217532
2,0.301743374
1.9,0.280710039
1.8,0.258870271
1.7,0.235976924
1.6,0.211720592
1.5,0.185699908
1.4,0.157376441
1.3,0.126004083
1.2,0.090514659
1.1,0.049325369
1,0
1.1,0.049325369
1.2,0.090514659
1.3,0.126004083
1.4,0.157376441
1.5,0.185699908
1.6,0.211720592
1.7,0.235976924
1.8,0.258870271
1.9,0.280710039
2,0.301743374
2.1,0.32217532
2.2,0.342182867
2.3,0.361925034
2.4,0.38155032
2.5,0.401202378
2.6,0.421024491
2.7,0.441163212
2.8,0.461771467
2.9,0.483011266
3,0.505056183
3.1,0.528093694
3.2,0.552327435
3.3,0.577979439
3.4,0.605292387
3.5,0.634531874
3.6,0.665988723
3.7,0.699981287
3.8,0.736857732
3.9,0.776998216
4,0.820816853
4.1,0.868763316
4.2,0.921323883
4.3,0.97902164
4.4,1.04241553
4.5,1.112097824
4.6,1.188689548
4.7,1.272833315
4.8,1.365183036
4.9,1.466389933
5,1.577084486
5.1,1.634737888
5.2,1.696440722
5.3,1.762525677
5.4,1.833339829
5.5,1.909244951
5.4,1.753836973
5.3,1.613494798
5.2,1.487228054
5.1,1.373955429
5,1.272558315
4.9,1.181922391
4.8,1.100968001
4.7,1.028670891
4.6,0.96407506
4.5,0.906299473
4.4,0.854540219
4.3,0.808069419
4.2,0.766231963
4.1,0.728440903
4,0.694172109
3.9,0.662958638
3.8,0.634385115
3.7,0.60808232
3.6,0.583722111
3.5,0.561012724
3.4,0.539694486
3.3,0.519535921
3.2,0.500330232
3.1,0.481892097
3,0.464054764
2.9,0.446667356
2.8,0.429592351
2.7,0.412703156
2.6,0.395881705
2.5,0.379015992
2.4,0.361997419
2.3,0.344717839
2.2,0.327066068
2.1,0.308923641
2,0.290159398
1.9,0.270622363
1.8,0.250132072
1.7,0.228465045
1.6,0.205335351
1.5,0.18036591
1.4,0.15304492
1.3,0.122657656
1.2,0.088176133
1.1,0.048073735
1,0
1.102040816,0.048961985
1.204081633,0.089681035
1.306122449,0.124623332
1.408163265,0.155378823
1.510204082,0.183011593
1.612244898,0.208257763
1.714285714,0.231642389
1.816326531,0.253551245
1.918367347,0.274276439
2.020408163,0.294046317
2.12244898,0.313045642
2.224489796,0.331429604
2.326530612,0.349333828
2.428571429,0.366881748
2.530612245,0.384190215
2.632653061,0.401373941
2.734693878,0.418549145
2.836734694,0.435836714
2.93877551,0.453365045
3.040816327,0.471272739
3.142857143,0.489711257
3.244897959,0.508847639
3.346938776,0.528867365
3.448979592,0.549977427
3.551020408,0.572409696
3.653061224,0.596424617
3.755102041,0.622315313
3.857142857,0.650412111
3.959183673,0.681087538
4.06122449,0.714761753
4.163265306,0.751908395
4.265306122,0.793060726
4.367346939,0.838817884
4.469387755,0.889850957
4.571428571,0.946908409
4.673469388,1.010820243
4.775510204,1.08250002
4.87755102,1.162943585
4.979591837,1.253223066
5.081632653,1.354474403
5.183673469,1.467876424
5.285714286,1.594619442
5.387755102,1.735861483
5.489795918,1.892671008
5.591836735,1.983760873
5.693877551,2.072333789
5.795918367,2.167406167
5.897959184,2.269427135
6,2.378863346
5.897959184,2.150058791
5.795918367,1.946400824
5.693877551,1.76630126
5.591836735,1.607836009
5.489795918,1.468918064
5.387755102,1.347430956
5.285714286,1.24132383
5.183673469,1.148673278
5.081632653,1.067718599
4.979591837,0.996877237
4.87755102,0.934746323
4.775510204,0.88009517
4.673469388,0.831852422
4.571428571,0.789090516
4.469387755,0.751009309
4.367346939,0.716920021
4.265306122,0.686230228
4.163265306,0.658430247
4.06122449,0.633081072
3.959183673,0.609803841
3.857142857,0.588270762
3.755102041,0.568197352
3.653061224,0.549335835
3.551020408,0.531469544
3.448979592,0.514408184
3.346938776,0.497983794
3.244897959,0.48204731
3.142857143,0.466465587
3.040816327,0.4511188
2.93877551,0.435898121
2.836734694,0.420703581
2.734693878,0.405442039
2.632653061,0.390025166
2.530612245,0.37436734
2.428571429,0.358383346
2.326530612,0.341985722
2.224489796,0.325081565
2.12244898,0.307568516
2.020408163,0.289329545
1.918367347,0.270225962
1.816326531,0.250087777
1.714285714,0.228700083
1.612244898,0.205783307
1.510204082,0.18096383
1.408163265,0.153729086
1.306122449,0.12335682
1.204081633,0.088799898
1.102040816,0.04849141
1,0
1.101851852,0.048410104
1.203703704,0.088662398
1.305555556,0.123177561
1.407407407,0.153516698
1.509259259,0.180723661
1.611111111,0.205518789
1.712962963,0.228413487
1.814814815,0.24978064
1.916666667,0.269899329
2.018518519,0.288984102
2.12037037,0.307204653
2.222222222,0.324699403
2.324074074,0.341585109
2.425925926,0.357963831
2.527777778,0.373928141
2.62962963,0.389565113
2.731481481,0.404959515
2.833333333,0.420196443
2.935185185,0.435363618
3.037037037,0.450553463
3.138888889,0.465865113
3.240740741,0.48140642
3.342592593,0.497296065
3.444444444,0.51366585
3.546296296,0.530663268
3.648148148,0.54845442
3.75,0.567227413
3.851851852,0.587196317
3.953703704,0.60860583
4.055555556,0.631736775
4.157407407,0.656912581
4.259259259,0.684506907
4.361111111,0.714952561
4.462962963,0.748751837
4.564814815,0.786488387
4.666666667,0.828840609
4.768518519,0.87659644
4.87037037,0.93066921
4.972222222,0.992113882
5.074074074,1.062142546
5.175925926,1.142137427
5.277777778,1.233658821
5.37962963,1.33844439
5.481481481,1.45839513
5.583333333,1.595542223
5.685185185,1.751988148
5.787037037,1.929815435
5.888888889,2.130957757
5.990740741,2.357031802
6.092592593,2.484989702
6.194444444,2.609689052
6.296296296,2.743229114
6.398148148,2.886145061
6.5,3.038991025
6.398148148,2.702974702
6.296296296,2.407710417
6.194444444,2.151004512
6.092592593,1.929610875
5.990740741,1.739736884
5.888888889,1.577436884
5.787037037,1.438886817
5.685185185,1.320554082
5.583333333,1.219285269
5.481481481,1.132335298
5.37962963,1.057358427
5.277777778,0.992377075
5.175925926,0.935739853
5.074074074,0.886076356
4.972222222,0.842253329
4.87037037,0.803334691
4.768518519,0.768546533
4.666666667,0.73724732
4.564814815,0.708903031
4.462962963,0.683066737
4.361111111,0.65936199
4.259259259,0.637469439
4.157407407,0.61711609
4.055555556,0.598066726
3.953703704,0.580117057
3.851851852,0.56308825
3.75,0.546822559
3.648148148,0.531179803
3.546296296,0.516034522
3.444444444,0.501273647
3.342592593,0.48679456
3.240740741,0.472503458
3.138888889,0.458313924
3.037037037,0.444145637
2.935185185,0.429923164
2.833333333,0.415574772
2.731481481,0.401031196
2.62962963,0.386224294
2.527777778,0.371085524
2.425925926,0.355544124
2.324074074,0.339524873
2.222222222,0.322945245
2.12037037,0.305711706
2.018518519,0.287714762
1.916666667,0.268822202
1.814814815,0.248869687
1.712962963,0.227647353
1.611111111,0.204880298
1.509259259,0.180199506
1.407407407,0.153097346
1.305555556,0.12285747
1.203703704,0.08844069
1.101851852,0.048292048
1,0
1.103448276,0.048976367
1.206896552,0.089596756
1.310344828,0.124363282
1.413793103,0.154879949
1.517241379,0.182213516
1.620689655,0.207096334
1.724137931,0.230045622
1.827586207,0.251436351
1.931034483,0.27154731
2.034482759,0.290591097
2.137931034,0.308734171
2.24137931,0.326110587
2.344827586,0.342831622
2.448275862,0.358992677
2.551724138,0.374678325
2.655172414,0.389966093
2.75862069,0.404929373
2.862068966,0.419639708
2.965517241,0.434168676
3.068965517,0.448589467
3.172413793,0.462978297
3.275862069,0.477415715
3.379310345,0.491987892
3.482758621,0.506787949
3.586206897,0.521917392
3.689655172,0.537487733
3.793103448,0.553622377
3.896551724,0.570458869
4,0.588151627
4.103448276,0.606875315
4.206896552,0.626829025
4.310344828,0.648241527
4.413793103,0.671377846
4.517241379,0.696547542
4.620689655,0.724115116
4.724137931,0.754513048
4.827586207,0.788258078
4.931034483,0.825971371
5.034482759,0.868403262
5.137931034,0.916463214
5.24137931,0.971255415
5.344827586,1.034120004
5.448275862,1.106679146
5.551724138,1.190885769
5.655172414,1.289070788
5.75862069,1.403981562
5.862068966,1.538800346
5.965517241,1.697126539
6.068965517,1.882901292
6.172413793,2.100248893
6.275862069,2.353208866
6.379310345,2.645339899
6.482758621,2.979196331
6.586206897,3.176542845
6.689655172,3.352042569
6.793103448,3.53953312
6.896551724,3.739675049
7,3.953150704
